domain,query_type,query_size
9kjzqhd.znnfq.com,TXT,66
.info,TXT,81
6j3u822.z66.uvg0v.net,A,227
arq75o8t20.zpm3tilbfh.info,CNAME,157
at3i3q.khgd.net,MX,188
taek1.llh3k049v.cwyddhkh.co,MX,31
q8cnv8z.xyz,CNAME,130
.com,NS,103
4nkg86i.net,CNAME,115
r8vyzr956.xyz,TXT,171
.info,CNAME,145
.net,CNAME,193
.info,MX,58
ff2u1o9z.25blx8w7.3zw7vf.biz,AAAA,196
l6zfmpkhxe.info,CNAME,202
c8xhoqr.info,CNAME,88
8dkw00ineh.4k98.io,TXT,157
rby9uw.eyhspju.u5dukj.xyz,A,133
.info,AAAA,108
.biz,NS,196
gp63anp.zax4fqv.2e2avfuedq.xyz,NS,182
t7u.sq6n66l8x.info,AAAA,94
fpylc1.sjpypci.info,AAAA,36
b3f4l2.y6yq6xc.hw4e.io,CNAME,248
20bviv56.sknn4p.69g2s.co,TXT,119
.org,AAAA,32
4fsr0.ujg3oeo3e.info,A,96
pi90c5vti7.zzofugm3y.usxzk.net,AAAA,45
fvu9b4mcgk.682.09jrrtc.xyz,MX,175
5vp.biz,NS,214
3ba6v1l39.gkvey8tje.biz,NS,214
pwtl3lcbiu.co,AAAA,118
.biz,MX,129
.co,A,75
c2o3a00.x6qd31yu.9x4p1vw0.info,AAAA,90
q6esjc7.j7l.org,A,71
vsek.biz,CNAME,84
odxtwwss.jxy.com,MX,215
.io,AAAA,214
.xyz,CNAME,41
88apai2.zohq6.co,MX,181
dgkltf1w.x56z0hx.xyz,TXT,122
46zb.ce0oe1t4.pzv1cx.org,AAAA,174
73ysn4db.info,TXT,144
iuppm2q.xyz,TXT,142
8e58rj0.wnvhtyg.co,TXT,135
bw5r87hv1k.loy5f.g84f.info,A,71
d4y78l.9xnjbytg6n.z314ozq.com,NS,101
.org,AAAA,245
c3dtc0mchn.3h1.brwiyd8.xyz,MX,219
ze4whqqa.1vuzwl.net,CNAME,128
74kyk6q.k2c48kvl.org,NS,85
g0pv5n.8i3qnm1ldc.co,A,70
.org,AAAA,204
kny62ry.vuffch.biz,CNAME,243
.net,NS,178
kqtxo8.info,MX,58
n498odhc5f.s60.io,NS,46
y2wo.m10szr7o.xyz,CNAME,159
c799r04.r2eie5y.f9pvb5983.net,A,202
a5jcho.i05xo.nxp4nlb8l6.org,TXT,34
thbrfixx8.info,TXT,230
ayted.ab9gds.qjpocsk93h.xyz,MX,146
cs3.ybcvm3.i8levjkzms.org,NS,168
90k4uv0z.4jx9bhr2e7.99x8ix4k.co,A,48
p0wzm0r.m7i98p8kb.pieibun.xyz,NS,143
r2vtw1msc.ijj.biz,CNAME,62
.xyz,MX,163
f6skcg.6tcp7z5zl.lsyzq.info,MX,216
v49d6.com,TXT,174
.org,NS,135
hrm7g6.co,NS,84
tjcrx48h77.b7uyys.3gh1u.org,AAAA,155
lcau.nfcehw.e6neco1y2s.co,CNAME,120
r4p.ldwql.bx29.com,MX,77
.com,AAAA,215
cf2.ry1fz3z.io,MX,170
v0f.gmyucro.net,A,94
.info,NS,55
o3zv1dac5u.net,MX,150
3lhl1rmfj.n6i4465q.pig5p.biz,A,52
ll3371tn.co,CNAME,118
kimch1.ib8.bk38e4a6.xyz,NS,149
tv6le.mu2jln6.u5h6h.biz,NS,150
.info,MX,140
jvqci1.net,AAAA,78
.biz,MX,112
eby.e31.sbi4f7t.co,MX,245
3w4neud.2irm0ena1.77h3h4p49.info,A,217
rz398rn6.jjny.co,MX,131
6kjx1ioo6k.tac8jeld6o.com,MX,244
.com,AAAA,157
.xyz,A,47
m8mphpzo.v0r6fnx.c6b.xyz,AAAA,119
gdphueytd.01wuqs.yh0ldk.xyz,MX,36
mi0.xyz,NS,89
rnzw.xyz,CNAME,184
y7aa45rwr.tqfnfru.10czr.io,CNAME,215
2jj.u7is6dq5.zew.net,CNAME,244
.net,TXT,163
c1qinzt.98y.yr8e.info,TXT,190
y04vfs2vm4.53lnpnzx.5p8ytk2uwo.net,TXT,112
.biz,AAAA,56
ghf.biz,AAAA,100
9dgt5.nr4ip.net,MX,224
rif.8nhue.xyz,AAAA,175
.info,NS,247
.com,AAAA,41
.xyz,CNAME,193
.biz,A,174
.info,NS,155
.org,NS,32
rzhx0.q51uedm.com,TXT,106
.org,CNAME,59
.com,NS,137
bz0g1mdr.org,MX,150
vp9ni.io,TXT,210
29r7dg39p5.io,NS,117
eqhymuyl6.o4az.2r5mqqta.info,TXT,176
.info,A,54
ujszv33xt.xyz,AAAA,71
tdy.9gyxu2eo.3ce4bkytzm.io,TXT,248
m82.gmefeuk9nf.quu0cth.io,MX,186
ux4wu.bba.xyz,MX,177
b2730j0.com,TXT,74
f1z.9xfp.dafpyht69.com,A,67
6kv3um.org,NS,203
brit.kcit.feyujzz.com,CNAME,120
81lxb8.xyz,NS,184
ibvy.tbfezipt8c.co,TXT,97
.com,TXT,93
.net,AAAA,64
2jkek6udkp.org,NS,195
39fe.xf7.biz,A,92
whkx3.ohe2p3j9vy.com,AAAA,40
2s9s.io,NS,240
uvnjkw88n.2anv1oncm.7xri.org,A,47
.net,MX,200
459k.co,TXT,233
u2q11ym.807.org,A,217
ebjce.n5ssimvk.info,A,105
4de42.0h43sz7gy.biz,CNAME,159
.io,TXT,178
77nj5j4.gp0jx.nhl6.io,A,84
u6bmz.org,TXT,206
pc04zic.66eszj0rk.t0u2rg5u0.co,TXT,160
.net,AAAA,80
.biz,MX,101
h4l.xyz,A,242
z5xxe7.com,MX,226
2pf.x446qlp.co,TXT,37
ovw.51p.d24r8v87l1.biz,NS,195
.io,MX,117
.co,AAAA,189
ibx80.me5qbf1.5941xnml2.biz,NS,160
16q.ornmk3.co,CNAME,83
9wi0z.jsruxl.co,MX,44
.org,A,174
bk0.6lp3.biz,AAAA,37
8w247k7.net,A,211
d72.0jc.k4r.io,CNAME,89
h18b80.o4vfw4zk.oq5q0v.co,NS,108
r9f48lb6.zfr7b.t0ya.xyz,TXT,227
lglmt3.p14qe.xky.info,MX,212
uvwkf.6f8.co,TXT,222
akx7sr91ww.50q93h.com,TXT,59
9a37.j29.zd8yljgz3.io,MX,78
.biz,AAAA,151
.co,TXT,158
o87.sbq3v1x4m.com,AAAA,191
nrd.69hh3.wy2x3.xyz,NS,45
tzw4.nliwv.woj.co,NS,106
fih.vgvh92.org,CNAME,155
599dn.oook.es0jy7f.co,AAAA,112
.co,NS,74
n2cechds.nms.xyz,AAAA,219
uoo.com,MX,144
f39.biz,TXT,246
e5l.net,CNAME,58
ym1sz.30rjz21.6tvagi1f.io,NS,183
8i1yya5qmp.wvpwumsa.org,TXT,94
b75h.com,MX,222
.io,CNAME,54
.io,NS,45
u4w1fhyi4u.p7m0sz.bznpcqdd.co,AAAA,55
thf.co,TXT,131
.xyz,NS,198
.co,TXT,169
.xyz,A,155
sazjnsw.xyz,CNAME,201
.biz,A,249
uay3nh32sj.info,TXT,140
.biz,CNAME,229
7r7sfg.7t2.co,AAAA,87
7fr9.org,A,78
luxtlx.net,TXT,209
529sjf1ft7.ow3u9.6wuk.biz,NS,60
1p69u4w.veqf5.8i2.biz,AAAA,178
.xyz,NS,93
.com,A,122
.xyz,NS,238
.org,AAAA,73
.biz,NS,31
0iugmcu.3ec6.a2mer.org,CNAME,249
wsdruli.hb8ci.co,TXT,72
vwpwj5k7m.82vw4.net,NS,97
.info,MX,230
x9dnbc2fn.5frxjy5xxi.com,AAAA,165
0etf9w.qyq8q4.com,TXT,146
42w.io,CNAME,93
aqxdw.wkazz4.biz,A,239
ikuhh.6b5jaeylw.nnh0bjpmc2.xyz,MX,210
q57dr1xr.xyz,AAAA,30
vym398o.mivx.jagpsys.io,NS,246
qcv2h.5wvxhkk.k4zvggy.info,TXT,235
w3cj0xp9f.1cb8p.ch4rp1sg.info,MX,118
yl6.5ypv.cx86eoo.com,TXT,224
.com,A,95
sj1h2.co,A,56
9spm2x.f8rgg.org,AAAA,30
.com,NS,64
j0n0.org,TXT,112
uliskw89v9.f7ed.moof7hwl9z.net,A,72
.org,MX,59
0fkezwt.io,MX,191
s9o5wb3.7epzr3km.15y.info,NS,166
e3q6jb7.prr5fao.net,CNAME,198
y2f7.jc7ojh24e.mv15eh.org,A,188
29awx.org,TXT,221
agjbhcbr.xyz,TXT,57
73j2g7m.info,NS,190
zv8z4.q1me8.co,TXT,202
b07.irst92lzs.com,TXT,161
.io,AAAA,79
sl64r8dayc.co,MX,169
rib.q9q28f1o.5adqacd.biz,MX,228
h5ex9.pgwj.fk4d0.com,TXT,138
hdhrzt.3oz1m.s14sn2q.co,TXT,189
2bjan.org,A,32
hmw.xyz,NS,202
.org,AAAA,155
topinothd.3leit.bjb.co,MX,30
v51nd.fmicz7p.xyz,CNAME,60
7k7.net,A,176
ku5fqx9yk.fxgylm.pc1zq3o14.com,TXT,206
yzo00.9aogz3x.d4oomfz.xyz,A,234
.net,MX,195
ktz6w7p.2ro93a.uhv.biz,NS,129
.biz,AAAA,96
o7igets.org,MX,114
2twvwfuwa.4iqxdkh.com,TXT,221
whh.yatin.fbz0q4kir.biz,MX,206
.net,NS,193
9ia6iahc4.phkq36m.xyz,MX,78
.org,MX,121
wr7v.co,MX,102
h41.net,CNAME,173
35172cl.org,NS,70
wv2u.xyz,MX,39
vk783g.io,CNAME,54
3cvws8k.e9pxp.net,CNAME,200
.biz,A,181
k60e.net,A,146
oxft.ornue50fsg.com,AAAA,38
85o6.net,MX,84
.io,A,97
m9xw.tbefjfw.net,AAAA,189
oetzip2.pvtqn8xc1.budhezfj.co,A,88
.io,AAAA,142
vg78a1.pc4o.ly1wp.biz,CNAME,41
27e.iy7ud.wj6aqv.xyz,AAAA,70
xkk24v2uc.1d2eknig5.pxucz.io,TXT,245
venby.lymp.net,NS,213
kkos.biz,CNAME,44
f748ccs.9m47qewww0.b41x7m8n.biz,A,110
qq6.nc9.net,AAAA,232
70l0g.co,TXT,45
hag.18pa6isa.com,A,32
9bf.s6e9j2iy.t54ddtbkde.co,CNAME,187
ek6.xyz,TXT,132
lqy196it5.cx2z.2wonx01e0q.org,NS,43
.info,AAAA,86
fx7z32e.6nz.io,A,80
.io,NS,155
.org,TXT,59
1m9jm.pk0ccr6.70278ifi.co,TXT,46
.info,NS,38
bmevwwsd0h.xck0i8o.6jl.io,NS,246
s603f8sq0.69ep.net,AAAA,65
w0t3ehpl3.io,MX,78
ipt8.1az.8dt255y44.biz,TXT,122
.net,A,190
.io,CNAME,224
8bhjr.co,A,50
xxqzps.4brm.co,TXT,60
.info,AAAA,72
.io,MX,31
2cmcouuhi.umhinpud.com,A,78
wee4.hmsuugibp.cxh6.co,MX,137
1c6wd.n41.io,TXT,44
u3lyhqfliw.gjotecha.s6ut.info,MX,157
4eyghqivv.biz,CNAME,141
vfkdbrguj6.0i1vgsay.dcvpzg.xyz,A,114
.co,TXT,167
uid.rf99xioami.m36l.com,TXT,177
5nz5y3.dbfiegmgal.io,TXT,58
2t9by.0pkg.68ouy34c8.com,CNAME,200
.xyz,TXT,244
x7j0p.io,CNAME,221
uvq0r2rb.pud.r84l.net,CNAME,48
lbd199g.biz,AAAA,145
.org,MX,56
wv6tl.fp9ekgkf8.4i3g7.com,MX,117
e4iap.r4jc0tp.6yd.org,AAAA,224
30oe06u95.87vn7q.co,NS,155
m0sbcpn.hm76.io,MX,229
87sz.xyz,MX,245
.com,A,175
0drtrtscw6.tlmhz0jwfd.xyz,A,36
kqwqghue.72vnj0xsz.2xh.xyz,CNAME,73
yxeu23ltn.u2ykt3a8.net,MX,189
r2fji.co,NS,89
tfgu5ms.co,NS,81
ivu.w2r2vbc.net,MX,221
a5ng7rjz.s326f2wjb.io,AAAA,187
0lsw.zm36.io,AAAA,217
qw3.evru5hz.fuebob7l.biz,MX,119
dge0m6ey41.aug6egt.lkwz.com,AAAA,70
4i4y.co,CNAME,248
vpfs6i.hcsli.d697ucm96.com,MX,248
2pm.2k6macu.xyz,CNAME,224
36j.3vipx.biz,AAAA,217
.io,AAAA,104
oo14g71r.skbn.8s0qv59f.co,MX,184
.info,CNAME,184
s1n.6xs2ey.5ccvxbmp.com,NS,178
gapv75.com,A,169
.co,AAAA,136
jq0h0f3goi.biz,MX,240
zi7i.q2ugb50.must.co,AAAA,226
49x7o.xyz,CNAME,214
0nlmsit.net,A,31
ad12s.cq5ux.9n5.com,TXT,149
fpv.1onfm8.net,AAAA,198
7wl.x449jl.kz29il2.info,TXT,67
.co,CNAME,113
gj5r.74qd.xyz,NS,69
.io,NS,164
916mg.rh2pjen.io,NS,33
.biz,MX,38
4j4f2p.p5k5flw9a0.co,NS,194
2b6u2hn.u34q8ic.z1dtbuak.info,NS,150
.info,A,200
plvyif.com,A,103
3yvno.p76u7.zey8g7ep.net,CNAME,250
cdnk.8qx.9on88d.co,AAAA,84
43r1bcy9.hzs9i.o93wk.net,A,143
apm7ko0k7.e2lltgx1.xyz,MX,121
36y3fcd9ol.7twvon.com,TXT,55
afs0.w1x.net,MX,66
8bhnru84t.7b2omey9po.biz,CNAME,232
.net,A,66
atss3y.r9o3d3rce.1x70f.co,AAAA,68
.org,TXT,105
i0uh0.hsv5.org,AAAA,166
62zvdc82.co,AAAA,228
.io,NS,183
iin3ttpp80.vijx0.1uglu9qdzq.xyz,NS,119
kwextn.eglmed.k478.info,NS,246
.com,MX,239
isj.blnm055o69.info,CNAME,171
rjxxjxce0.o0s1dh6.org,CNAME,150
jgjo.4nxuuq3n2.com,MX,230
ypytpjv3.4p36jnuxp.xyz,A,125
.biz,TXT,38
b6p.z4q1sra.5o1yszz4ai.biz,A,84
19cpqg.r5sfttg1.co,NS,108
o7itx.9f7hk9.ig6k5us19.org,A,154
.co,AAAA,67
h3cquw5.u4gc.xyz,MX,141
xpnat.1r1n8x9.qttgug.net,NS,31
z0m57g8.tk9te.info,TXT,50
x6mj.com,TXT,55
gpxkd7k.mdd.org,MX,64
.io,CNAME,54
.com,CNAME,149
5ktlifxh.h3pzvz.biz,TXT,225
n4d7cocpjn.htlkb.com,CNAME,232
ajhibrk43.i2s1.io,AAAA,171
cotm0a.biz,TXT,243
p707s.pbtte9jby.32n6qwxkzw.net,TXT,126
qti121.5c3.xyz,TXT,82
46pl7n.yeu.net,TXT,245
1fzqi.a8osb3kew.yacyrrdhw.xyz,MX,117
piwbil0q20.biz,AAAA,165
mh9bfl5.w70kw385q.biz,AAAA,180
.co,MX,191
097k.hpak24g.biz,MX,65
m35bc90.biz,MX,114
pk9wbd.net,CNAME,69
sqcl98.io,A,41
.org,AAAA,57
.biz,MX,162
.info,AAAA,154
.co,TXT,134
f8zj.co,A,229
.xyz,A,138
.org,NS,80
lccdy.gais7z1.org,AAAA,213
.info,MX,155
emgyog.xyz,TXT,39
.info,NS,145
rq0c6mb.lfub.4yyimb9j.biz,AAAA,118
qgbku4bnw.x5pbycvum.d7meg.com,AAAA,92
2rx9.xfp29zcrp.co,TXT,211
j9wa.j9c.co,MX,135
93bxw.vah1x5n.acm1vkfjnl.net,MX,95
yhlr.org,AAAA,105
.net,MX,208
2ja.jnq7pnetb7.info,MX,135
ob05p.io,AAAA,54
sx4qh.awfn.nas.net,TXT,54
ecr.yrgfik7r.u48z8e.io,TXT,177
89xv.mqojq.h1u7b.org,NS,76
d9esgvyl.6es2wj1.zqdyjlo8.biz,AAAA,60
nxsyv.80xkbajb.wlx.biz,AAAA,225
.xyz,CNAME,222
yus0rocvm6.net,NS,153
v9s41f.net,MX,71
.net,MX,37
4raaxn.g5xuqy.c9bmhy4.xyz,NS,146
41qs1.faghc635e.d2f.xyz,MX,206
ivlpo8qdx.dbm45oz3w6.org,TXT,131
.xyz,A,168
778.tg6zr3yt.net,MX,110
3cbai50h.org,CNAME,185
.org,MX,243
ggq.co,MX,117
1dc.4xsi6o6ihc.org,MX,160
.xyz,TXT,156
2p1vzb.ns945wh.amz3qwr5.xyz,CNAME,50
s01qidsszx.net,TXT,172
h6yx30wfxg.61ugs.org,MX,206
gjyc70.net,A,241
.info,NS,184
ie64a.d44.org,CNAME,243
dgvpk.umuj9f.8p3h.org,NS,103
mg5jt.yqsb.pfq1sl4um.info,CNAME,164
kpq.im8tl1h.bqgqod.io,MX,223
37j9eez2o1.uef4c.biz,CNAME,192
.io,TXT,86
2mkfm.com,NS,71
876cpbzued.org,TXT,45
llm4q1.net,TXT,236
.info,TXT,117
qyp9xrobg2.com,CNAME,85
.net,AAAA,98
9h2xg.s8fya.xyz,TXT,135
vbzh3q.0nilom.co,CNAME,111
.org,MX,131
k8tlorei.ohtjlubc5c.4g63fcfl1.co,MX,220
mg3x.co,MX,201
.org,CNAME,194
69rfi1ra.z2cudovl.duhd0a.net,AAAA,43
.net,AAAA,228
h65sl8mh4.com,TXT,94
udpm2.org,CNAME,35
c1lxabb.hga2jzf.krl19g.io,NS,237
ww1.0tpurmr1.net,A,129
s9y.biz,MX,176
vt8ze.net,MX,105
zwdx.ms00wkfzk.41df8q8.io,TXT,152
.org,AAAA,119
.io,A,185
.biz,AAAA,185
gj6bv6a8j.5c60bev5.g2l3c.co,MX,119
hmkdgdrsgv.co,AAAA,36
.com,AAAA,125
nd15m9v.1bi6aj83.net,CNAME,37
g4bc117.3qvh3v4t.net,A,96
ni44.com,NS,223
qu53v.com,CNAME,199
x4biur.ych0w9.fkq49k.info,NS,30
.io,A,196
nm5g5hdn.net,AAAA,99
8ri.net,MX,225
wl2989u.io,TXT,192
6ly.io,AAAA,49
.io,MX,79
eeerk7.hcip.brpt8qy9g.io,TXT,46
zb0.ns3m4ujht.8ne.biz,CNAME,165
6l672uif.5zvnrz.info,NS,138
.net,TXT,59
.xyz,A,249
gww8r.xyz,AAAA,59
qbgnw9i.hhzxg7wfev.co,TXT,60
.io,MX,156
w97k2qtz03.r7681.0brajpjy49.biz,A,87
cfxyg.rd9902j9.xyz,MX,151
xnrlnhbk0t.info,AAAA,116
.info,NS,231
.io,CNAME,246
n8nn1flf2.14lqxf.npzizkf.xyz,TXT,79
gn9tcl6.8n8y.info,MX,183
.biz,AAAA,60
xxisd5mupn.9u2.com,MX,203
mit.com,TXT,200
n1jdi0c7.hf2ui.1z42gl8ez7.xyz,AAAA,171
mvd53cpy.cqo37po.info,TXT,30
xe5p.xyz,NS,140
t9e3.iboabdk.io,TXT,227
zkpzuw7.1d0.com,TXT,237
pz3.r7jfpnhsxd.rlnko7.io,A,238
5r9l96pev.zbnghcsg5d.io,AAAA,239
23weg23.dzbsb.org,TXT,131
.xyz,AAAA,223
7f6ieyj00.info,CNAME,91
.org,A,69
.co,TXT,102
zwdf.x37z6.net,TXT,157
1n0a5at4.pcxgs9vh.na15g.co,CNAME,250
j5f.m6t.ohh.xyz,A,224
v3vnl.3jv5k3tej.absqm0s.co,CNAME,48
jbo4.8fx8.tv1s.io,NS,187
dv02y.u5b50a.biz,AAAA,202
.net,AAAA,211
5k3arh8nh.obwlkp6dl.g5l.biz,A,174
ev9t1.hi8e8.xyz,A,142
ie2ymu.rqzar28.info,MX,153
pnxbd.info,CNAME,139
dsx7t.0me3d.fdpgnn.org,NS,187
2j5q05ue.722.efn.net,TXT,39
9883ug3e63.nuku55v.info,TXT,232
.com,TXT,240
se0tr7zzq0.pxacqg7.info,TXT,143
smrars2.bdx39.bvlx.co,TXT,227
.com,AAAA,222
.xyz,MX,177
39yf5b3.1r5x9g5lo.jyyzg.biz,NS,44
6g4tzbi0k.biz,A,84
obtw1.v6zkm22oaj.io,TXT,44
wd60le.as06zensp.net,CNAME,107
ragvjr9n.r6dxxut.co,A,71
na0.2gpduz.biz,CNAME,187
b6a.b0elqkswh.oouvd3eqic.info,CNAME,54
ibn6.08obium.xyz,MX,46
sehjfh2i.biz,TXT,50
769lo92etl.uyawq20du9.tyfi5qet.info,MX,158
.net,AAAA,79
k70ydx7.weoh.llk.biz,CNAME,70
.org,MX,239
jnz.hw1czsrxd.rw7002u.net,CNAME,197
nvxbb.t9na.9z9.net,NS,133
t12aea6kp8.5z2.io,A,113
26yku.woy.io,A,226
e58bay.uwx67.org,NS,39
6pfzrqax9.co,MX,163
i0awtn.ays88mlwet.cjzm.com,MX,94
8h8wgx8.zts8mk8.4vr92k.io,MX,54
.org,TXT,234
.net,AAAA,63
.io,MX,115
cwjyca2.a6i48rut.biz,AAAA,180
.net,NS,195
.io,CNAME,141
.io,AAAA,66
ul9yq.fpu2ix.com,AAAA,164
o327c4paf.d47nbwynao.arfwmj.co,NS,243
.io,AAAA,38
4c9.xyz,CNAME,73
xjo.1fh07652.aqbp3.info,TXT,61
96d79.7ra8tuq1.tb9vpo.com,TXT,210
1ga5phng.net,TXT,238
5w2mf58.info,AAAA,168
fl0acn8.3m3s2ijv60.xyq86y.xyz,NS,55
cqqy9a.k8z1q.xyz,CNAME,111
.net,AAAA,87
jix.com,CNAME,40
z3reydrl.io,TXT,185
.xyz,NS,214
kjhfndzp79.k95zeei.info,CNAME,117
6dhjo.n1vtgc7csl.pc1pmx45g3.co,MX,172
.org,A,180
nc76nod.7iagas.com,AAAA,217
jd1.xyz,NS,52
.xyz,TXT,79
2kc17swhy.yv2.jwdl.org,MX,139
i29bhpp84.xyz,MX,171
z6sdpwjv6y.0lsijva9.com,NS,83
8m1.info,A,49
gpjefvkw8.if3yya48s.net,A,84
.xyz,MX,142
iz1m.1bs.io,TXT,207
hq1.pco.ohs.xyz,CNAME,100
.com,A,210
a28bmf89.h86z1ey.io,NS,108
a31b1kg45d.biz,TXT,90
n8viynao9p.io,CNAME,236
zy4ate.info,CNAME,51
0m0sn46oq1.na4v8vbx.biz,CNAME,107
.co,MX,36
a0hbde8zi7.biz,A,222
.biz,MX,69
19boa7qh.uh6mw.org,TXT,65
1c22.net,A,233
ewa5vz.io,CNAME,30
hcwyhvt1zq.71a44spf0p.org,CNAME,52
gugmr1ai.5rzu.yqqfqr2.com,CNAME,247
lsqq.biz,NS,210
.io,NS,62
0iy.hs7jv.io,CNAME,149
0bnnybdr.lbzxre.net,CNAME,208
.io,A,81
jjipe51y.tez5lk.8dq6ik6wl7.info,AAAA,100
.org,TXT,138
ol6gkc3m.info,AAAA,57
s9gup.budi3d.net,MX,58
6embq3pm6.z6xpo9sd3.w7x9vjiat.biz,AAAA,78
h17pr45g4.sosg0dizv.net,A,52
.xyz,CNAME,225
dfnyzgx6b6.net,MX,108
7xb3qhbe.com,CNAME,82
lrkcgjn.co,MX,95
o3ndnj9snv.co,NS,165
xz6h.01c.co,AAAA,75
s16cqjlpct.w51r4qge.info,NS,201
.info,CNAME,171
.xyz,TXT,168
18pk2jddfm.mmo.30pnu.net,A,80
dbals.mux9mfec9t.xyz,AAAA,59
lvoyk3jaby.volk16c88n.com,NS,234
la8j.100xv.xyz,NS,140
lrfd4ply.mxxt5i6lw9.xyz,TXT,155
0rdp.net,NS,71
.info,TXT,151
ae81hem1b.7aow.biz,NS,219
vh62ojm82y.info,CNAME,73
e54jjimfj.72i763r.org,CNAME,162
a3yj.org,A,129
dc4e0.082.net,AAAA,248
7ywmmu.gdvm1q.xyz,TXT,151
ksr336.bzgnup.cylath.biz,A,62
cqs.net,A,34
.org,TXT,60
a7ked7d.8jbl7wq.com,MX,97
.org,CNAME,207
58gumpb.net,NS,91
o9650qi.m2zncei.b0mx.io,CNAME,120
nszs4.vkv9c72.net,A,213
rq8pz.com,A,95
clpwpkak.io,CNAME,208
.io,MX,223
keh3.lyo5m.nkji90.com,A,132
wy8.net,AAAA,175
incucad.xyz,AAAA,210
k0x1n.15a2r.io,MX,198
.net,A,248
vhbenb3v.info,A,68
acspmt46.8xgr.fwt.biz,CNAME,35
9a4n197.wgbacuv.co,A,160
.co,CNAME,126
.info,AAAA,108
x4r6b.79ig4w1d.biz,AAAA,244
.xyz,NS,31
6q381w6.vnl8xav57c.info,TXT,212
.biz,MX,207
e83mnvvl7.onvt.pb5t.co,CNAME,96
ccf.vyu1.org,A,246
.io,MX,127
4f7.n52l.com,TXT,81
lgr20ib.yl16j.s50cl.xyz,MX,155
.net,TXT,105
.xyz,NS,220
zjo1kd7v5z.5rld8f19.xyz,A,52
b93yx3.du0l.5fk121h.xyz,MX,96
i4il6zcnv0.1ot4cmt.97i.xyz,MX,237
kvye66a5q.1me7vtu7.co,NS,37
.co,CNAME,161
wqls.co,NS,218
8m9v8.gtolkgs.gcytwrd0k.info,AAAA,96
5vtx4c3i.info,CNAME,160
w68l.org,A,185
2m2q8r5.net,MX,241
a13tzf8s.3d6vc6.xyz,A,92
.io,TXT,123
.co,A,202
spna1r35.22ifqyf8z.net,A,204
38he9u4t.c3d.co,NS,230
jio.info,NS,75
fuav.co,NS,234
lgdb.net,TXT,204
.com,A,77
26nj9x.mnk0xab0r.biz,NS,56
yucf1ei5y.rmg2.xyz,CNAME,61
28lrh9sxh4.ezei1sl.com,AAAA,151
.com,TXT,192
.io,NS,248
vxiwr.vjxn4ho.net,AAAA,86
.com,NS,95
2syxzr8rnr.9h0p4ej.net,CNAME,95
.net,A,198
w8obfj1w.g9z.net,TXT,59
k78ugo5q.xyz,MX,173
8do.org,NS,218
sjqab1a.net,CNAME,118
rqvvc.com,NS,33
sfj.dnh.wsnfz0eb.com,A,90
.net,A,176
xlvarpir17.m7c2mwd6v.xyz,TXT,138
.net,A,107
fc1x.org,CNAME,174
.com,TXT,61
v20s.hr3g8hf.org,A,238
i29.co,A,32
j92o3wj7ek.info,CNAME,100
6zpy.org,CNAME,152
hk6.kgw98pi8ba.12tn3pkjsh.co,A,71
yz1hu7ng8.tui.io,MX,102
gagxenbt0m.biz,NS,216
927ld2.co,CNAME,111
m4ia.x3ng.zu8kwzpnw.biz,TXT,64
.org,TXT,61
lsy6.net,MX,244
21j7.io,A,92
1jgutj.qrzq9ak4n.org,A,74
ukne8g.di8q4b.biz,MX,97
b06g2nev7.xyz,TXT,176
b5p.r0avs12xb.biz,AAAA,122
.info,AAAA,162
5vkd0sjpg.io,CNAME,36
kv9o5590rk.ate5ps4wr.com,AAAA,153
ku6o93.a5dlpx.t2f37bvn.org,NS,168
gqgia045e.ekcvybx2.vw7ijk7itr.io,TXT,65
.co,AAAA,98
x1uldi80.pxvu.biz,AAAA,88
jw1vr4.biz,A,243
0qh3ds.23uwn5r.net,CNAME,127
e696.com,AAAA,49
ds2kdq337.8ohe.io,AAAA,179
sw5y.knsp9743r.zq5w6d.com,CNAME,35
o76.qt77u3jb.org,CNAME,154
snpm.fclngs3pw.org,TXT,203
x4spaz.io,AAAA,128
sz1i.org,TXT,49
.io,CNAME,30
22p6.pgk.info,NS,185
.net,TXT,159
.biz,NS,167
x137t2i.co,CNAME,227
5hp0z2l.s3li.v1yat18.com,TXT,147
p3qb.io,TXT,127
kh9r7.n4vz8li.net,MX,243
.io,MX,116
.net,MX,228
fb92w3wmh.3e5v1.7xmnayog2p.biz,CNAME,247
gmqoz.ljso.com,CNAME,68
el8i1o.io,CNAME,176
.com,A,190
q0679j.eznh.k0ganiw7.com,NS,33
bafv1pk1e.io,MX,129
.com,CNAME,123
m1eqce7x.2fhjgbv4.vig25fnp.biz,CNAME,67
j2d.yci.biz,TXT,139
08xr4o.75lg8j.co,TXT,118
.co,A,54
w5mk5.53zt4aff.fe43u1jfbk.org,CNAME,68
.co,TXT,233
drewjd.info,AAAA,244
ghg5t8ptfz.1c8inp2kpt.ovjpr3.net,MX,172
1ha0awp84q.owzu0g8lm.kyqj.xyz,CNAME,179
ngplpy4.yon.frsjle0j.org,MX,134
aw98ozkgzy.co,CNAME,85
3k4.org,MX,167
4yci.info,MX,243
5q337o.io,NS,232
1ozjos55.2mowr8.xyz,AAAA,65
tv1h4mab.g2d.io,A,205
p2m85vowx.hmtr16.dk0.biz,A,40
.org,AAAA,152
smionwxb4.xyz,TXT,231
yyb45v.0hg.mg7l.co,AAAA,177
