domain,query_type,query_size
ghguik21.1xs3flf.info,AAAA,55
moore-clark.com,AAAA,51
w5pymn.e83.info,MX,73
9JUQ0xI9kz.sJcZEuBuBt.A4.tunnel.com,MX,67
mathews.com,TXT,137
Ip7Ka0TuA7.EQqwZSVPEC.P.tunnel.com,NS,135
evans-long.com,A,81
davis-johnson.biz,A,218
ferguson-terrell.com,AAAA,37
frederick.com,AAAA,36
fowler.info,MX,237
cox.info,TXT,217
williams-mays.com,MX,34
hmej.cv2.dsk7.biz,TXT,248
diaz-wilson.net,CNAME,157
9oyk.7ugj39.jbycypf.ac0rox7z.online,AAAA,148
lmzQM80K0y.W3Vp4G3QS1.9ukWW.tunnel.com,NS,154
lee-villarreal.org,TXT,217
larson-garrison.com,AAAA,140
russell.biz,NS,62
wZIZJMYYE5.G3crMZiUSb.U.exfil.io,A,58
42cd.46cjmb.11j.info,NS,124
45bz7t.hqirg1.xyz,CNAME,46
alexander.com,NS,109
stewart-hernandez.com,NS,132
VFJ1YC1CkU.mN4PGXZRcU.p.exfil.io,AAAA,237
taylor.org,CNAME,68
mitchell.biz,A,35
kpe0weob.4nyjji.info,NS,96
key.com,NS,91
powell.biz,NS,188
jyw.u0wqykt.2pb5.biz,A,47
ibarra.com,AAAA,174
orozco.com,MX,150
hZezUP6zky.jE4CV5TSni.f6DDbjSThd.data.org,AAAA,129
DOKsOdOhIw.SplyuaeXpd.ov2hjpUME5.Kz1B4UyTca.exfil.io,NS,154
mayer-shaffer.com,CNAME,233
fields-woodward.com,NS,206
gqzb.huk32rl.mq19.xyz,CNAME,100
3GLYRiucJn.t1rbMofilY.iRp8.exfil.io,CNAME,69
gCwQLTp6Nx.laU8rzwyX7.fTMJFWj08.exfil.io,TXT,116
1myoen.azv.online,CNAME,131
perez-quinn.com,MX,193
mknjiplz.dsxvkv70.xyz,AAAA,116
munoz.info,CNAME,160
flores.com,NS,133
richardson-stout.com,NS,125
thmw0s.imrp.info,TXT,78
UuN8EvCXoJ.dC8QuFhJiX.67oAfs3KcV.r.exfil.io,CNAME,228
martin-hampton.com,CNAME,187
d50g.ny67e.bjrnkyba.info,A,49
sanchez-alexander.com,A,179
48gd8mhu.7lql24.biz,AAAA,95
lewis.org,CNAME,225
iu6aagh0.1cn1uub4.e4o7fv.3osruhh.info,CNAME,87
t07b5mb.01uaqa3.zq6.oit.info,CNAME,181
vjoak.o02.iraa3km.r7lzo8x.info,TXT,133
medina.com,CNAME,91
6ukcd28ieI.rAUbkQTBIW.KvkB5nj.data.org,TXT,34
cooley.com,A,72
coleman.biz,A,113
turner.com,AAAA,212
qv6cWIn511.gPHcWzcgUg.VZtfFgGlVP.Yw.tunnel.com,A,203
mmw06.u6k4z.43qd55.jawt3.biz,AAAA,233
walker.biz,CNAME,69
martin.net,MX,95
hhoR6GlfmN.nw0MxgVHA6.UWdL8jTPaS.GtTtvYn.exfil.io,CNAME,121
4xag5wH8Cs.AGneaWZWrS.d0TX4HmsHN.dqDI.data.org,CNAME,199
YkxL3M2S3c.0XFXJ5ARIv.HXuz3rl.data.org,TXT,93
thomas.com,CNAME,135
tB0rmW7wEW.84q0vGAHi2.bgoNpzveir.hYt.tunnel.com,AAAA,86
cohen.org,MX,134
tsir4e.44ebxhmf.thbp2se0.biz,MX,190
PpQ0xW8LCr.3RalnKCV82.KKo0GCIvIK.GVmV.exfil.io,AAAA,230
9od3.rsnfa4e.0fetx63.la8zrv5.biz,TXT,78
palmer.org,AAAA,170
sgqyuVcufk.WmWICaF3Vc.n35c.tunnel.com,CNAME,226
3slp7r7jcC.IJIXV5I8cW.hNdnIJ2Qnl.0.tunnel.com,CNAME,240
ohg4n.q6tiopt.u9motm.335it.info,TXT,156
wvvx9.dqh69.biz,TXT,171
pYkUcip5U8.AMzGNgwNjH.mNnFWC8eJ9.exfil.io,NS,60
h27tqpn.psbsz5.6q9qjl2t.481.biz,CNAME,48
xA5fFM4vse.7OARGiFz9d.vTSczphVwu.kVaYBtTnlz.data.org,NS,205
7s4lzy1q.2gha.evn.1o86c3g.biz,TXT,209
powell-curry.info,AAAA,111
KLIgvo33qt.IpgRS2pm9U.yTa5gmJXQS.SJc0.data.org,CNAME,234
v87m.h44m.a2x9ij9w.xyz,NS,96
eWuMIt22XN.cxXK99odYG.GEuVxKHvGk.700Nz9.exfil.io,TXT,170
davis.com,MX,61
bv9e7Skugb.XcdS805xeh.afZFR373DG.EGNrTBy3l.data.org,AAAA,88
compton.com,NS,233
IRo9qUkaj5.2TPBifqMPL.LHcT.tunnel.com,NS,68
villa.com,NS,219
dickerson-gonzalez.com,NS,177
goodwin-brown.com,NS,136
74mcay.bya.yproe4e.a7nn.biz,MX,119
59pPlJmgzV.nO2AKNZlDd.u7F07u1oHT.3wsOtFZDmV.exfil.io,A,79
3sazgepw.kcin9.ejdx3y.biz,NS,143
thompson.com,MX,70
lewis.net,MX,95
kvlqur.amym.gn9u9fqa.oos9.biz,A,109
7ko1j.8fa.6lx.xyz,CNAME,213
pkhsxb1b.30jw.dlt.xyz,AAAA,35
2meh3.clzc.w8hfdki.xyz,CNAME,200
7gjgwt8.566.kaoz6470.hmin01.online,TXT,46
hayes.org,CNAME,201
kYmlwhKGKC.UL78og3AT2.oATAiPQuba.j54Rt.exfil.io,CNAME,111
BTMoJzzT3T.k6Rzr0GfYs.c12cC7BkjO.JKYxT1o.exfil.io,TXT,83
brxu3r.eis.info,CNAME,61
NgWCZpPfeB.W16XBxiKT7.n0htZy0RuP.CvWo4J.data.org,TXT,74
johnson.com,A,111
ra3.q1277io.j5yhtw.biz,A,218
Fu5avQJ5rK.8iUYnPyoe6.53EIAASun4.1gbW0f0y1.tunnel.com,AAAA,88
martinez.org,A,205
white.org,MX,176
K2R5Mei6sM.kZuMD7jBbd.14vj38m.exfil.io,A,196
rodriguez-wright.com,A,178
1j07vj.9di07k9z.x15dsuey.1anpj.info,MX,218
jones.com,CNAME,45
F7IqNkMiL9.NZhQzQL8ib.p3vYXlvW.exfil.io,AAAA,45
schneider-hoover.com,TXT,235
S5sh5L82US.bw0Zosbos2.4Lqcb6DA5u.g.exfil.io,MX,158
l8qdgGRALe.ZwQi4KVa63.gn1UFoXEwp.UPXkaGLQ.data.org,A,93
valentine.org,TXT,88
RPUwjBJcPL.0GaTGx9ov7.exfil.io,CNAME,183
johnson.com,AAAA,217
0oWtHu0ixO.aZim0w5usF.exfil.io,NS,223
estrada-powers.com,NS,247
fowler-orozco.com,A,199
alvarez.info,TXT,146
gray-obrien.com,AAAA,60
hernandez-clark.info,NS,176
horton-boyd.com,NS,195
stone-king.info,TXT,61
ze4lJA3OBv.qNmg1mFDWn.zg.data.org,CNAME,33
tovq39ho.un4amrv.ed80b1t.online,A,134
ortiz-christian.com,A,141
morgan.com,A,31
kwskvWQ1eT.NykzsEri1G.Dbk.exfil.io,CNAME,109
wv8nBlN9Rk.abqnKA0lF0.fDpYbaGcBj.b0MHabU.exfil.io,CNAME,77
RzVCdHG0TR.ccoAe0snhe.GHDy6yi8.tunnel.com,CNAME,164
daalhx.z8zem.2hbnkw7.dpha63k3.online,TXT,209
k5Va67e9TI.cLD7TkzxzF.CwR.data.org,A,218
russell.org,CNAME,219
simmons-lucas.com,CNAME,76
anderson.com,A,84
d2j6dxc7.1cc.xyz,TXT,199
tdqqw.r2g.tuh5e.info,CNAME,82
e6m.3l5v9y.xyz,CNAME,71
ingram.com,CNAME,129
johnson.com,AAAA,78
bjo54024.eysn1f.biz,CNAME,140
n10fc95.smmkff0.fw3o.xyz,NS,86
LMicN69Aeb.qR4mYoehDt.4BpENUP3G8.Fwtr6oAz.tunnel.com,A,176
brown.com,A,143
jarvis-chandler.biz,A,142
hanna.com,AAAA,166
J6Ov8Zdabk.9x6DPfS1pn.sLq.data.org,AAAA,124
petty.com,MX,233
roberts-reese.biz,A,212
washington-smith.com,TXT,38
IveweTpMKv.ZXa1WjuP3X.gdMWz56E9h.KTLlwTyT6a.exfil.io,CNAME,150
4lp4zd.x5t7vz2.xyz,MX,192
uqe2.2v3i6p3.egenpz.hl6o.info,MX,101
ZyAz9QwTn2.PDX8dBFnM9.UShr.exfil.io,MX,177
stone-bruce.com,CNAME,65
o3wajf4.8mgsr.online,TXT,41
1w6.7vzl.o0c.online,A,63
kelley.biz,A,134
ptp.3ktd.xyz,AAAA,162
EeFFg5K7jr.uCrckHBxeO.WaKXNKlrc0.b4c1K.data.org,MX,175
1xlu.b18l3e.biz,MX,97
ExzbB0yxoj.gE4EJwFS0h.QGl.exfil.io,TXT,115
evvViebEOT.khB0VMsXFc.kPDfo7ZQZK.73HLef.exfil.io,TXT,141
johnson.net,TXT,82
sullivan.net,AAAA,103
PGceiX5h81.4WqA5Rqapa.smW8jA70ii.Z.exfil.io,AAAA,212
burns-garza.info,CNAME,231
21qv3fj9.hu06zg.xyz,A,36
2UZifUMR7O.21I4ZpM2mT.yDQNdZx726.data.org,AAAA,125
zQQOuocWEn.TShp1sUUuZ.HD8iRv6YUG.22lom.tunnel.com,CNAME,115
h9x6bbo.oqxw0e.efsban.xyz,NS,215
ntfh2.9vyy.otr.biz,MX,209
graham.com,A,92
1NQbgAQSkK.0RrUqv3DoO.u.tunnel.com,CNAME,97
singh-obrien.com,NS,191
DDaH7yArT8.gGEZy3MApq.7nFUvbmC1x.C3wn.exfil.io,TXT,69
civ.to6ykjk.1vjxf596.f6f9zj.xyz,CNAME,114
qhqpd.5ykfq4ll.online,AAAA,176
taylor-gregory.biz,CNAME,207
fz0tl.1tthm7b.15ukx6.info,NS,183
o5bQ07R5Tl.iAFkm9qjq0.data.org,CNAME,81
harrison-williams.com,A,81
l8etrnsl.nvx3yi.online,MX,153
8ystaehh.coc2l.n85.8s7ksmed.xyz,TXT,73
AzUBCuHnfC.xAUTT3Gzjv.f0rzka3pt3.GMRQG.data.org,TXT,204
D2VyKhxy2S.kXLq6on6fP.UBn2J73OmN.97eo8xg.data.org,AAAA,58
lMrbGsTTSu.tfdQYyWXue.B6YLGrugyi.0yAav0luZ.data.org,NS,184
0JDdpgnnOr.xtYF3kThLz.exfil.io,NS,107
washington-tyler.com,MX,127
5ni4ZFgPSP.EfXNUbNdn6.0ak45.exfil.io,AAAA,216
6cp0p4Ujjt.FX0thSUeuo.mmH2FKvC2Q.tunnel.com,MX,76
terrell-rodriguez.info,CNAME,169
schneider-warren.com,A,31
vx9uz9.5hcv6su.xyz,CNAME,35
williams-spears.org,AAAA,237
owens-clark.info,MX,45
yGuAmRefvI.TescJ3TGBf.NZQoHH.tunnel.com,AAAA,103
PQacgQGbMb.vOJcvE4GDw.S.data.org,AAAA,129
johnson.com,AAAA,114
OauoF80RMC.GgyhM9ZIw2.q60l7I.tunnel.com,A,185
perez.com,CNAME,165
YqbWGy4fPT.Xf8k3tU57Z.1sPgcW7.exfil.io,CNAME,109
greene.com,AAAA,164
valdez.biz,TXT,48
til9ao.8gkk.305b83bm.wjwb07xi.biz,MX,84
yMec2YhuoP.JSW2r8WUbb.ZbkS8BxvKP.data.org,MX,42
glover-silva.info,MX,240
moyer.com,TXT,49
RgFe3zN6cw.vAWwWN2p35.R.tunnel.com,TXT,245
DdIFvNtKCX.dastzkF8c1.GHu3mkvhI5.AK5RWjJBz.tunnel.com,NS,132
AfR5vyMUWO.E0ep6AkO7e.sVY.tunnel.com,NS,188
kf02o7.g9i.ws2j.5ya2e.online,AAAA,98
pham.org,MX,154
hza2177i.5izpi8.vme0gwqx.info,MX,200
IPvMhHNIS3.kHqIlQ1FlZ.BNrnOIm.tunnel.com,CNAME,101
gonzalez-grant.com,CNAME,76
FFGlgv5yDa.WwNXPsSvpw.OZHoqN24fg.McgahX2.tunnel.com,A,98
khh7.bb70.j69mlv.info,TXT,196
bnNiGAk9Ij.AKF7jnHKHv.4yObKUmCrj.F0.exfil.io,NS,176
udpbad0.tfjtk.xyz,TXT,238
s0x.eqievcn1.biz,A,46
x4kn9zod.ettse1cc.g19q3y7.biz,CNAME,37
bailey.com,NS,71
blanchard.com,AAAA,225
3zse13cd.fswob.j2uym0.xyz,NS,163
duke.com,A,142
krause.com,MX,243
pn19.l2g49l.tbrw.rht.info,TXT,154
dff.y2nb60l.info,A,112
sLYoTDDege.GGlwg6hVZ5.hPGL2n.exfil.io,AAAA,206
kennedy.biz,NS,141
naa7d88q.6ukajv.wd83d.online,NS,135
772ivt6.r739rf.xyz,A,119
432fljan.veua9ryj.faxv9oo.info,CNAME,108
i0nj9xw.7hc.mcba8z0k.sz6.info,NS,134
small.biz,MX,126
smith-ayala.org,TXT,177
ibarra-johnson.com,A,122
MOJ2onUjrv.8791mlnmI9.TlF8P4RjFw.JGa203O.tunnel.com,MX,174
6oe5ri5p.0dluo3.xyz,TXT,233
LngKQsPihZ.kQhiOqj6LD.iJBtmzJgiE.wD3.tunnel.com,A,33
mitchell.com,TXT,59
hf5u0v.qjwr2.online,TXT,150
sxrji.9uxo9.biz,AAAA,125
4jc.c57521oa.xyz,MX,72
young.biz,MX,168
t2f0n.qyqe5kw5.online,MX,85
V1qmjMgq6M.v2SqhlYhCU.qZ.exfil.io,MX,222
w7q.wkndssi.pb532wg.xyz,NS,208
24efv.i6t4.v5co1.info,NS,160
3jyll2.8fz.hvuf.info,MX,131
castro-chung.com,NS,217
QOOcDwq9nZ.m1yj8Xrk9m.xdEVf8s96.data.org,CNAME,219
sanders.com,NS,140
JOGaTh59RY.tm2Xw7T3MY.hk.tunnel.com,CNAME,196
KpbhuVjK3S.2qgMscju75.vfoSEFL4vd.Y.exfil.io,MX,43
bailey.com,AAAA,237
ortiz.info,NS,127
m7jhnu.aeti6.xyz,CNAME,70
3pfPgGiF4y.gciMOD5Wwf.f0l2.exfil.io,NS,100
yeqx4p.6a9din.7vqv5dn7.info,TXT,187
thomas.biz,MX,43
huffman.com,CNAME,229
david.com,CNAME,98
82NT01loN2.IorCEQ0GDo.ud1bPbm6ts.d32Hf.data.org,AAAA,136
harris.org,CNAME,227
gardner.biz,NS,134
wade-glover.com,MX,114
3c4y.7uvp37.8z8g.qaixvf.xyz,TXT,246
jPGzO0Pqap.hJS6Hj4YPL.QqfcVbPUrD.mH0dULP4a.exfil.io,CNAME,123
2p1.f592kt.online,NS,30
CTAdVcjWvg.JOokeqGpBl.7e2T.tunnel.com,TXT,160
sttTnCfK3C.JCCrbvzMhE.RNGA.data.org,TXT,249
93l0JYHOWK.Cqd4jKMegJ.PagWcgsVSR.mUsh5K9vX.data.org,NS,206
watson-scott.info,CNAME,185
lvnzo.yioga.ytatvvl0.uqe59.online,MX,231
bfchx5v.6h2.online,TXT,61
IaGIamqkO1.DUsAcTC6o4.sgn.exfil.io,A,83
nicholson.com,NS,197
alexander-watkins.com,TXT,100
cain.net,CNAME,31
t5q.053mipaq.9f95v207.sj96fz.biz,CNAME,164
adams.info,AAAA,91
elj.nwg.xyz,NS,104
reed.com,CNAME,155
9r19ib1.z1tsou.wbun8nyi.adwx.xyz,A,163
y5oz.6x9v0e.vszh.info,A,239
cIUXGMwBKZ.OGszB18101.er6l0HvtW9.2OBuTNYEb.tunnel.com,CNAME,188
obfsi.kl47.info,CNAME,93
6r18tfc.hj0.biz,A,146
johnson.com,TXT,91
goodwin.com,MX,163
weaver.com,CNAME,93
hamilton-welch.com,A,54
ellis.info,A,214
APuivC3Hmi.yPFs2XIFDB.gC0tpxd9CQ.PatqA.exfil.io,TXT,210
UJG6NUNKFv.SHXaWYk0Hd.bhLiX3ce6A.Efo.tunnel.com,NS,115
phillips-johnson.org,NS,244
wyavkRBRX3.ohoTLYZKXT.8OQxaMAc1W.R.tunnel.com,NS,80
montgomery.com,TXT,194
soto-marshall.net,AAAA,92
VhFXywYupt.eCrL4dd1FJ.jIvUj8X3Zl.FZ6.tunnel.com,A,158
greer.biz,NS,231
morris.biz,TXT,214
cole.com,TXT,239
huKEsXvd9B.ZsF7KXPVdu.yxpr3Cd.exfil.io,A,117
harrell.com,NS,156
bowers-clay.com,TXT,122
rodriguez-chang.com,NS,69
phillips-carrillo.com,TXT,145
ft4ortr.m3nnbt7.6vxktx6i.d4oreh1.info,CNAME,105
q90434oy.nxlcw.s6dik.xyz,TXT,207
hill.net,CNAME,234
bennett-murphy.com,MX,189
ic9bhpuq.soa47eo.online,NS,248
8mohcoj.o5w1.48nxk.online,A,98
ss3u.n09j45pk.biz,A,139
spears.net,CNAME,234
gg9t96.hhk.ket.xyz,AAAA,79
gray-gardner.com,AAAA,102
moody-bender.biz,A,112
LUUBw7UibU.iYii6YALos.Q4zHcZL73i.yIFAG.data.org,AAAA,210
IfA3En41zr.ilKNRySmx6.XCKR9zKVka.cZ00auQ.data.org,A,36
5QsiVCTHgI.4yDYIvlGh1.yKqE00IsWc.mla3ByAGY.exfil.io,MX,231
3sf08nW2M9.CbM78VYrR9.Nxe5mjZa2u.5JyNPk.data.org,MX,128
Zi9NvqtSKH.bhv3oOsAxI.6Itt.exfil.io,AAAA,143
tvjjkeld.4v716.i6hh.online,TXT,215
bradford.com,A,59
johnson.net,TXT,69
kQq5vnrrPp.pk5iuKnV7w.9VXY.exfil.io,MX,195
oZp2DQG39x.sPKOGm5RoY.J1Vjc.exfil.io,A,218
cj2z40DGOv.mxdraaRP1N.pLdkLu3K.data.org,A,33
kh3nu.vfjrpwb.ic92.xyz,CNAME,90
xv6WdepcLo.awnM9rjtHa.VoPaSjFGo5.Xa9OPkVYmK.exfil.io,TXT,158
RqWcjhwRpS.f5syKk6Ubn.gnd.tunnel.com,MX,246
morgan.com,CNAME,59
warner.biz,AAAA,89
dean.com,CNAME,158
mwctln14.gp1euiqs.tk8h7oap.info,A,73
4ys6jy8v.kw9nnx.o5lzmb.xyz,CNAME,215
xJlR2dgJ3I.YvkeUagOp3.Uf3.exfil.io,MX,248
harvey-blair.com,AAAA,65
lyons.com,TXT,198
brown.com,MX,47
c2p261rbYu.8WW6BcMFlC.3rThPFjREP.tunnel.com,CNAME,139
5ub10q.df0q.online,NS,237
beard.com,MX,197
castillo-barrett.info,TXT,99
nk7.q7y0rh.tk1.l6k.online,A,177
UKeBmgCYAP.KJNIo3mG1R.7XGonguE.exfil.io,CNAME,32
cooper.com,TXT,242
p89oo.eij.ynlk7ved.8gdk5e3v.xyz,TXT,40
dj90yc.15280.456q7.info,A,59
PAUVoC1RG2.yhEpV0fGzk.Rv.exfil.io,MX,184
n6hGQnWqcB.5hl4gVDk0A.Z0eIXh5PMN.exfil.io,CNAME,61
QcpUb6Vivo.R2dUSGmK1f.rY3GAud3I2.rENAxF6Uc.exfil.io,MX,82
murray.com,CNAME,208
robertson.biz,CNAME,132
hb9ez0.9k4hvmmj.biz,AAAA,166
l8gz63u.fo1f.mx3wp.h13v.online,TXT,93
6ww6p.pgyj.034srx.biz,AAAA,147
s7CfBRo6MJ.HZJ2uvc8p5.JL0iFADMhC.mRcly.tunnel.com,A,42
azpw3zj.tvw.r28.950w.online,TXT,171
9mlhyx1.gs6b.ajt92g0a.pncy.biz,MX,239
walker-simmons.com,CNAME,54
lsae7ydCZX.h9aMslrKFx.LTScC2ji1t.VbGbjfgD.tunnel.com,AAAA,60
g7puh7.325d.xyz,TXT,44
west.com,MX,94
ync07ypx.kh10yw4.eqthlaf6.biz,TXT,94
XJf5DF8JSm.y6fGr9Kswx.xg1YZd4Rqf.03.exfil.io,MX,138
7i0usz.j76817t1.biz,CNAME,166
6RdWf74FP3.Dn8G30qg9p.YMUVcop2bn.VJaT9W.tunnel.com,TXT,200
OpfXd0u7RS.KWfRjLhaoS.fMtckgqb7Y.b9TSb.tunnel.com,AAAA,150
tPwKqX0pIw.6pab1Uga3P.cISE4kg3vr.i8szbSB.exfil.io,TXT,193
clark.biz,CNAME,190
vrxnu5m.z3c3ezt.07ixo4u.online,NS,55
richardson.com,A,46
C7OlTe9YuM.wlL4NwXwOI.OqbgOAwbkW.K34.data.org,CNAME,207
ooe5vg3.k5lu1x9a.3x93pcg.xyz,TXT,49
dzOwYZE67t.pLm4Y9xOdv.tunnel.com,A,217
bonilla.com,NS,168
tXyvkbckwD.yVpk8goU4c.pVHCJIplBt.364wOsBEV.data.org,AAAA,37
11q.s3v.5174.xyz,MX,50
C2EkRyoL6W.o4uswT4UhY.rOzajjnmwQ.w8k9pQ3g.exfil.io,TXT,151
oconnor-wolf.com,AAAA,148
fun4ic.bfoq.xvo7lvc.online,MX,202
yo9k.elyn0tb8.75inmkec.biz,A,221
stein.com,CNAME,242
4td.h9v.biz,CNAME,171
duke.com,NS,237
white-frye.biz,AAAA,51
0xT8ZbQ7qv.M69E7rbpfD.eYzXzNIPaO.jse.tunnel.com,MX,91
LTarfonBSj.ZkQYkJVbsj.dTWJk6MY2b.MP.data.org,AAAA,205
martinez-wells.com,A,39
morales.net,AAAA,119
mccall-hansen.com,MX,174
ecmJipYAWX.rakNRt8LVS.xcFuCdDQXh.Q.data.org,NS,100
allen-ryan.com,NS,46
vUa4IbiRe6.6xnxk8ZYPo.apEO.data.org,TXT,152
W11BwB2Qt3.SF5kQIroiE.ChesVrp.exfil.io,AAAA,66
dtlksl.f4s.online,TXT,234
xa82hzm.7dsh3.t5uidx.online,AAAA,78
bartlett-guzman.com,NS,59
phw4j79.o020ml.biz,TXT,181
smith.com,TXT,118
v7VIoQkO1E.S6BbXEsYLz.exfil.io,TXT,96
0sbrmj59.8mu3n5ww.tkut1.sbl148s8.info,AAAA,99
cCvIZCCBFV.EPWtJxKv7B.as2ARo064f.tunnel.com,TXT,209
chapman.info,A,101
gibbs.info,AAAA,184
mclean.com,MX,174
ggc.binkc7b.6brvcyg.zt70m3.biz,A,95
levine-mcfarland.net,AAAA,72
mitchell.com,CNAME,84
love.com,CNAME,146
avi23ph.315.biz,A,207
Yzkni6trjM.6wrQdNQgAh.xhAdDkCneP.qPi3.tunnel.com,TXT,34
oo4l24.8fhueipg.jf9.7xpo.biz,NS,171
tran-suarez.net,CNAME,229
3qzeiVkuiT.JOesfcXk1N.data.org,TXT,66
svl.iy8v7pgt.biz,TXT,207
4cd6nq.mbfpi1v.9jogf.kqca6t7a.biz,MX,205
GnOTiOMGwe.dzqr1qP2m3.uca0kfqz9j.Jz0v.exfil.io,NS,227
hall.com,NS,70
rNqLqgwp4v.W5ooU2A49f.EKuA.exfil.io,MX,46
richards-scott.com,CNAME,149
6pp.yf5xa9.o7mj.info,A,175
nim.zti.uc8q.online,A,203
ouw.a5h.mvoveme2.info,A,78
garcia-bush.biz,TXT,226
DQ11UXaXFR.dcD3fmr0fB.EZP9o0K.exfil.io,MX,116
dhm3v.v9wyvxn.9y8a.online,MX,83
m29nkuc.lyjdzf9w.biz,NS,117
FWSQ4qhzZ2.f3v1uVEUGB.A0RUUhqN4Q.8pzSGYln5X.data.org,NS,178
3mr.1egcq.zk8uy.biz,AAAA,118
smith-phillips.com,A,173
pke.mvn2u.8uimmwcz.mm7vrsmy.biz,CNAME,34
pitts-mcdaniel.org,CNAME,49
DOoQXL2Q68.x65VG0nxV5.m0pZCeqX.tunnel.com,A,69
lopez-rodriguez.com,AAAA,208
gates-davis.net,MX,117
JCfKqTK5zv.TB5piI7jjD.exfil.io,NS,138
roberson-martin.com,TXT,235
Q2SwcuSauS.y6rJMUHxWg.BIkK3ZDe3Z.nWg.exfil.io,MX,166
ya19.5jem.info,AAAA,61
lhOdip0SM0.Fje66tcSWL.gmEE.tunnel.com,MX,37
28pkaf8.y39.vca4.zc389z.xyz,CNAME,46
lambert.org,NS,224
OwgAg7U7Is.FyojPliTjd.vzDhx.data.org,MX,230
av4wwi1.rpgaoim.online,MX,229
blackburn.net,AAAA,233
young.com,A,245
howell-duarte.com,A,250
austin.com,MX,241
williams.com,CNAME,204
em91.ikr.dpwz0tm.online,TXT,79
HUlkQSECKV.SSrmVrQjb3.Iaem0JM9f4.exfil.io,A,163
e9Iz8rPXU0.Slmj1qYWQa.bVk4z3fR.data.org,MX,75
zvhcysi.ruyjm7u.bfq74.9x7vul.biz,NS,212
5fp7uvz.y89.oojv.biz,A,57
patterson-jones.com,NS,170
wA1VvcKZJq.Ye6LI1ckvV.GghdOakyYJ.Zq.data.org,AAAA,217
dawson.com,A,69
moreno.com,A,34
PYRKkp1yrE.PwqzN5Qfll.mSzK9Ewa5T.ZiIPNGGxz.data.org,MX,93
m9fdrseVqd.7nQRSGibAh.oD8Yo4djBD.vLIQhAfa.tunnel.com,NS,192
7pynWMfV96.6D42sfT0NO.YhtqlMLD.tunnel.com,NS,84
smith-gonzalez.com,MX,96
johnston.biz,MX,93
mckinney.com,NS,179
0547b.k8e.t63dtnk.info,NS,192
shelton.com,CNAME,95
hernandez-reed.net,NS,213
JJ3oTSKSHW.7x1EzK1NYO.U.data.org,AAAA,198
ee8d.nw3mzrx4.info,A,47
vBehcQgwdi.S0FQF49K07.ftDNJ.exfil.io,A,88
mtzc.bkj96c1v.qybas.7och.biz,CNAME,139
rogers.com,NS,116
summers.com,TXT,73
24y55.dt52z3p.ramc7lbl.sokq.biz,TXT,173
ZuzgpJXilv.8BlcWgnUhy.data.org,CNAME,121
w0o6br.0stc8.rspou5mo.online,MX,156
daniels.biz,A,113
hayes-wood.com,CNAME,144
ltt.e9wdp4.qst2dhb.5mlulqyq.info,NS,152
we8RCOnq6x.VO1rEA4zyQ.rTtnK8d21b.VFovXa1T.exfil.io,A,244
mnz3.h20q.online,NS,212
bj4l7o.u9u.info,AAAA,104
2onD2YdJUs.CKHX5JKIac.Fgkbifsl.exfil.io,NS,176
C00G7EFon3.di8uDfS91N.2lQm57RM.exfil.io,TXT,145
3c5r.bny7b.biz,TXT,104
frank.org,CNAME,174
y1ium9n.hqz9n.info,MX,181
ross.com,TXT,98
vtkars.92vb1p.imn8.biz,NS,89
moses-mcguire.net,NS,218
v1zfKnGnBs.GnBYAeiWgt.yKekZZU8.exfil.io,TXT,126
l0xx7fuf.bw7va.ctn2asm.35t6vwv.online,MX,32
rmbe7sty.87rb.yjb.biz,NS,192
K3ZLfGNbXy.XJU32zNb1n.DbeOm2U.exfil.io,TXT,95
parsons-russell.com,NS,76
gkfxhm.e0x.nndj9o.fudzd.online,CNAME,152
27d9e.8ab2pu.info,CNAME,110
ford.com,AAAA,87
bailey.com,CNAME,87
9io.nmnxyaf.k821j.61f7.biz,TXT,112
bruce-boone.biz,A,235
tyec.achstjqj.1q6tr.biz,A,171
valdez-robinson.com,AAAA,132
iqnl.xylq.gsm.1fl.biz,CNAME,100
xnj57h.9krtd22c.7wi.info,NS,73
89jl89u6.0xvc.xyz,MX,70
white.org,NS,101
fletcher-todd.com,AAAA,197
BkyfB06xB2.AagB410DLi.0JLQudNax.exfil.io,AAAA,63
reeves.com,CNAME,203
2hFeVFXWvc.dzZ3pJ1nvc.laWObS.data.org,TXT,145
Dabwn2iq8H.ZASP5QWyxi.pEKXzSh87c.mSWYxUXvd.tunnel.com,AAAA,127
tZ2UbVITe1.RV7zjxW5rs.1hfm.exfil.io,A,164
uO0X79sqPG.VVH3pefZ0I.nKVh2ZvfyT.fX5nyppjr.exfil.io,MX,83
nAaC4TLNUZ.Whq4V0HG8y.tunnel.com,TXT,76
8Qnhxao9Zg.sTiYkSvf8K.9cAyZ4VMRw.EAB.tunnel.com,NS,98
B4RmxBgcCw.hIPlzdjvSY.Nlvs9FRYJ0.zrcAw.tunnel.com,A,32
D5JvRtX2W2.tqgEwacZNf.g8W4y6f5zs.3nV6bmvFus.exfil.io,NS,192
fDB6dt7MK3.oGctfD2F4l.TA.data.org,MX,102
moore.com,A,72
hernandez.com,TXT,61
byxDHzV88q.vLkUizIY8x.W97j0M4uJy.data.org,NS,210
elliott.com,AAAA,86
owen-carter.org,TXT,116
xga9p.9gi3o.1arsn.50jr3u.xyz,AAAA,176
sanchez-frost.com,A,124
love.net,TXT,91
