domain,query_type,query_size
YvyfxolTtf.DCcihHPHKZ.sDPTvQ.tunnel.com,NS,246
lCjz2XHlXT.j9aY3hhG4O.wWxcza.data.org,NS,43
1uoier1w.4t2wc.info,NS,130
fJrlvjpKG4.QXnOr4yh9p.jtb9OjNDu2.SvCdO.data.org,MX,156
AlrcqSXJ5L.ZdUiyX8jGk.QXjUO1iE4e.hapo3pCn.exfil.io,A,179
williams.com,TXT,102
Buyi4e67un.Xr3F9Ly2Mv.XwytCfRd3x.qMMO8R21.exfil.io,MX,106
06wydn.86vdeeg.4g88vryi.v7nxou5.online,A,171
2MVg4lQ9lb.i44h7fjI9y.Qdusy.tunnel.com,CNAME,152
pearson-graves.net,TXT,145
smith-lee.com,MX,86
wj9.tko6kwce.xyz,TXT,195
hodges-hall.com,AAAA,83
wcSKNVrhyJ.ykDu36XBv1.DLD2kS8Z8H.ijQlIe6R.data.org,NS,43
EaVzbQKIpG.Cb7Jv5ejxG.wUiYLAqYTu.BfDAaAIWL.data.org,A,172
miller.biz,AAAA,177
DNLkbIlonh.6MOcrTeFDy.tG.exfil.io,AAAA,129
ue4s.tw50i1gd.xyz,TXT,84
Zh9qFtm05o.570ojXmO5t.9jA.exfil.io,A,178
huhhx.7z14rr60.0t6.69s3b6l.online,CNAME,47
jh4owoYlUu.UuEpuEsrhP.34VJZ9Ig.data.org,AAAA,213
3SADt8S3sS.CmFF1HbFtO.jIZ8ShdBZG.OYrICYV.tunnel.com,NS,49
Oi8zbnNAMc.ILccHAXkcN.data.org,MX,32
2dqCXB7TuO.TfHLwxjy7O.04waaoNrsS.pRzaAo5C6.data.org,CNAME,150
hqsSIbCJ2y.0VQEDijIuO.ak6t03JZQo.v1hQHPRPYl.exfil.io,A,129
iYUJiep0Cp.Zhvzm9vMHw.zNygLzE0lY.l.data.org,A,59
perkins-dean.com,NS,192
y4GnkHyRxO.dOuEREXGdx.XhsI.exfil.io,NS,72
johnson.com,AAAA,95
spencer.info,CNAME,69
JJrDRtbGSK.qsYt1yzqbZ.xMsvmA0iJe.tunnel.com,MX,195
oc7o.r45.vkjp7y0e.er4.online,TXT,232
wHN6z2kRaP.4Ds4xn8hmM.R0slz1v7dz.0pJAN9F4.tunnel.com,MX,78
young-dominguez.com,MX,111
rvAEaRHoBx.ljAhbG5pPO.naSLt.exfil.io,TXT,238
rodriguez.com,TXT,147
hx3e3c8IvD.yGjgBf6Vs5.1kTsZwrSF.exfil.io,A,130
0pJpqxhYC6.IbexUz2qcQ.WnHwYRwN6V.7.tunnel.com,MX,144
6KOlMBdJYc.u4qlX6cEL5.5C3SszNujd.b.exfil.io,AAAA,69
8LZ04LezuY.UZ2sjpkHAy.E.data.org,AAAA,91
edwards.net,NS,77
iribplqXOh.86T0vN3of5.lI34.exfil.io,A,175
enkwQNDbOi.UKkRj6wvCt.3vSxBi.exfil.io,TXT,119
206983y.v7lss.info,MX,163
o6rzEg3PnQ.5KLr6E3oNA.u6YpLj.exfil.io,MX,195
hunt.com,AAAA,164
KpXqoSqEnl.Gqna7Qq9Jg.L30cuzVaA.data.org,AAAA,31
wAIhB8eyZz.o0sxmbt2UJ.4.tunnel.com,A,241
Q8j9mSJoUL.Z1J3ZIIxqK.i9q1JXD.data.org,AAAA,210
bf1rgig.ujb.5kcw9n.viwv0y.biz,AAAA,233
ljmkiak.46z2.eog.biz,AAAA,227
83ZUCFQGnY.IDaTx7UP3c.bjq3kUrswS.fqV9tJWm.tunnel.com,A,237
xofc78b0.q10u1.ewqx7wh.kntebut.info,MX,214
8IeMQXUjD8.icNp0jUAp2.u.exfil.io,A,201
3QxRxyEuvm.ngVGDsTDXL.xE3eqqRMMH.Aa4sYN3.data.org,MX,225
WYfKsLqB5c.0GNphdDGLy.zuezlZGS5G.A6fUO.data.org,AAAA,146
ddtV2osvRX.lFzV4QKV5N.WKQ9z4tDcv.wF.data.org,NS,181
savage.com,NS,232
H0B32McGBt.9m8ZvYsNfv.5FJDUpQoJ3.q66sEkj.data.org,TXT,142
cooper.org,AAAA,107
33SZCqU6gX.3zMpyztbNK.RLFmLI6.data.org,AAAA,167
UNagYCc3hH.teAtPjueLz.SNP52N.data.org,MX,100
tzo0h.esbmry.li0bcnp.xisl.biz,NS,166
garcia-aguilar.biz,CNAME,245
tucker-lin.org,A,156
fcvpear.grwi.98r.bkm.info,NS,235
RzZ0Jvgi52.FOZLDQLfS6.ZV4E8jy.exfil.io,NS,122
emtdu3Emcg.Rwjv7WxYho.Jd.exfil.io,MX,134
taylor.com,TXT,154
QnsxE3c9cl.DyR3kXfL3d.u009n6ESV.data.org,AAAA,126
WZlLp3CuJ8.MVFx4p56LL.4el7F31fuT.7OW7ZMF8.exfil.io,NS,188
iNoGFLCmHK.ZNK4n9AnDD.cEL7xUAy6j.IFl3xH2m.tunnel.com,CNAME,128
hvz.662q.3ti2dtt.xyz,AAAA,125
DkZc6O0s0C.1ERVlIGJ6b.tunnel.com,NS,191
nelson.com,AAAA,102
97ynroxMMU.WpYYwHoDbL.Zx7Fkqxboc.2aLfia1FKA.data.org,NS,239
Gajbi66OE6.LzJ5WAJqkz.tlxkot868.exfil.io,AAAA,79
0oMgje42km.qfh1gTRi1x.fsL.data.org,TXT,44
TXdDcgt3Bi.nv5sYIFZ2n.eN6OHIapbv.sB.exfil.io,AAAA,83
5an.w8pc8h.biz,NS,107
lane.biz,AAAA,32
lxrq731.oha1z0gq.rq8o.xyz,TXT,223
BJ6LV5PTUo.rhtf9iIY3r.tunnel.com,CNAME,129
E3qgdDr1pu.H3uKPpGgEC.co1DxC5b5q.aAxC7xk2ft.exfil.io,TXT,57
murphy-bryant.net,NS,238
bradford.com,MX,96
6EIT3QeyWX.0SNkGk2UJ8.BHDVrgPKJ.exfil.io,TXT,241
lkdljuA6fO.OdtOtiVVSC.7oeDLIBsIG.ZYT25y.exfil.io,AAAA,207
contreras.info,A,221
collins.com,TXT,207
X3RTuiktYd.jP4ZBBKwwf.k61coF.tunnel.com,NS,79
HxbdJNCkFp.pccFUX28XC.ROUMdQogF4.08a1yz7.tunnel.com,AAAA,63
zwq2u.mkl9bh5.n9fb.xyz,TXT,163
tk9kk4at.qmgsq517.online,NS,157
UDU328iBIL.zHKxhoaBNp.fC1l9imqVc.PGWn2Qs.exfil.io,TXT,60
cmbszgz.azi.hi6rc.yicuzx0.info,CNAME,37
15bKXY1ffR.RfnJyD2gtI.HRWmmDlHpD.UQwXW92YG.data.org,AAAA,136
howe.com,CNAME,174
holmes-peterson.org,A,67
158qaN1ORa.gAG2vOSMFe.z4Nv.data.org,MX,223
cameron.biz,CNAME,85
16d4emq2.hqn6.y6uap6z.by2qa6d.info,A,56
R40DV5sTcu.rpLkaPtYDJ.92M2tJ0O.exfil.io,TXT,93
hOdUt4OWip.6LryjyGHXA.njS.data.org,TXT,120
golden.com,MX,32
slrywH8EGT.hWdIZpSVGY.zJbfN8ezlZ.tunnel.com,CNAME,54
nx0xMYH8tF.wzPRqBDSH8.iE0h9XF7RO.y.data.org,CNAME,169
tdBTBIbHVV.5bdsw2wB5N.J98BSheeJj.DDIA.tunnel.com,A,234
ICvqINHXtB.AlRhJWSp2C.S1eWxH.data.org,MX,56
hk2mzwlc.7w5o.7zp8jnd4.gvnx.biz,A,169
iRHF3DDt1R.LMH3TgMCee.axBeSrjJ.exfil.io,MX,146
vazquez.org,NS,143
YHk6JIImz7.b74q6677nr.HQ3Wq0tR2j.iq.exfil.io,NS,30
063c3r01.wpd6k1.info,AAAA,209
cmVSmOeBz2.8NeCb0WHL0.tunnel.com,TXT,138
d9qLh7lyde.S1FnU3ILqB.SeprnKX6AE.NhxUW.tunnel.com,CNAME,178
tLu5WmLkFt.KMMvxoCCWo.In.exfil.io,AAAA,152
NxNlum4Nf5.uo3uFYnwbp.hLhjvGyhMY.xwXxXqz8p.data.org,AAAA,170
ueBNOBaxSz.GIHEqlQx4x.VB7a.data.org,MX,45
xGc0en4vH1.RcP2qaCRW0.KFHzHTwpQn.Ex6M6WwXIp.data.org,AAAA,189
a7JDP2GzAD.VAXEuHmD87.tunnel.com,MX,205
JdEnsqdqho.QwLu4sf602.KoOpmbB23L.A7CoTEnId.tunnel.com,CNAME,58
vz6gh5ac.51i8.xyz,MX,43
ELkthNBBSW.yAtXmURlkV.PWRv5pS5.exfil.io,NS,106
oebtQOvAQg.eD6A5IdhJB.data.org,AAAA,95
ze7s.t9f21hr.1aha8x.info,NS,136
munoz-wheeler.com,A,65
Wlq2zpEb7W.PqhwnC8MwI.BrTOVHaKl3.Mt.tunnel.com,CNAME,119
martinez.org,AAAA,64
bQD0qM2aSw.65zHyfgdMI.qfM96N3ZZv.owVHFs.data.org,CNAME,49
phillips-ramos.com,NS,132
QjsBjDSkWV.W1VIQVO8n5.xFns.tunnel.com,AAAA,173
humphrey-ray.info,NS,79
5PFRpuwh3B.t12UBznkj7.mKxeUm50Vm.tunnel.com,AAAA,67
sSCX2sryNw.TmGGVZ1Mrg.luD2FOSjL2.exfil.io,MX,231
HuT9ZenSzm.tZ7CyQDmCO.ox6zk1jcws.DyBeR.data.org,MX,101
mAnH3OFBOr.2esd0DVU0u.9E5rSSzOWJ.9qZ8.tunnel.com,A,197
smith-lawrence.org,AAAA,34
bgt0awjo.3n12jdtf.biz,A,63
qv5owd.kdd0ikf.up0wr5.biz,TXT,38
3wf.sheo.gvdx9l97.f76b.online,TXT,53
baker.com,CNAME,114
elliott-allen.com,MX,107
xju9f.kd3p3.9wq09gn7.info,CNAME,229
4hYMi6QSLL.EPMoBFl2lw.vGPD0t3YY.tunnel.com,A,113
2sGAV3Ih0B.BouMicMEOD.exfil.io,TXT,142
0lq4c.3w8ezn.tdo.biz,AAAA,61
lopez-morales.com,CNAME,75
loca.h4eqqr5.83n4bl.biz,MX,223
aQmN57Ufix.wrvSf5vcv6.dJUMPNwHh.data.org,NS,153
udAX6bWHOk.7Islkq5CV9.exfil.io,NS,231
x6ymb.yf9y.xyz,AAAA,125
ixLftPjfQr.rMEKjlPDvU.Z1l3.tunnel.com,MX,75
1f4VK0iV8i.wJg5SP5hfS.tunnel.com,A,110
FlDXTAHoZ7.gC6xl1J3Xr.m.exfil.io,NS,156
RrdTFVQMfA.unrQPBgg8c.0G.exfil.io,CNAME,249
9vqDXQoTqQ.AgHHT29xQN.exfil.io,AAAA,212
8oTcn1z6wt.LOoyByzd2S.lQ4O3MSkwz.exfil.io,MX,40
xbj7TfNJzd.Fr0IcmCEZw.33jEqFV53M.pJuiWQa6d7.tunnel.com,AAAA,190
aGGBPuIqm4.uejYIQZF7t.OUz.data.org,CNAME,223
keith.com,AAAA,233
3y8u6k.ddl3t8.online,CNAME,204
park.biz,A,134
otd.72je9e.xutuu.info,AAAA,119
barrett.info,AAAA,198
ojg2cEOAhG.i9CQsu6u21.tunnel.com,TXT,135
atkinson-gonzalez.org,TXT,128
hudson.info,AAAA,109
o4XeGIwaXa.UKXbnWFnZb.y.exfil.io,NS,83
VCWd7pdlxF.QAO8MI2P7t.jyEVuMYGxT.kX.data.org,CNAME,121
green.com,CNAME,31
lKM6JGtXmh.4Y2G5o3vRu.mOHaYI08F.data.org,TXT,105
YsOXnUbcbS.n5K59ZHBfO.ww328pHQut.5IAKvXf.tunnel.com,NS,47
KOndYUF9YM.ZH63RnPJo4.zxJ.data.org,MX,111
fefd.thq8.8yfm7mp0.rcmzmqvj.info,AAAA,223
exfXvZjhTY.D3ME7S9koX.ABnt9.tunnel.com,A,172
GlO9rmYd3q.Gb1qe500GY.H2wvcgFXE9.fv3.exfil.io,MX,153
d08fjl.pfeo.2684bd2.online,CNAME,43
9t9kRHi8rl.QsXdgbmlHx.PYGr.exfil.io,TXT,158
cox.biz,MX,43
pena.com,A,58
7kcj.j90d.8fb6.xqx75fa.info,A,99
k2H6vc4sk3.XeOa5vuTE4.KKv5bP6bdk.FdTen9.data.org,TXT,135
hill.com,TXT,197
dnbkd8i.bdx3tyd.xyz,CNAME,110
sgg.bxz8lkmn.00irdn3.info,TXT,44
smith.com,AAAA,136
0xMZfbwuwR.SQaM5N1upB.10IDKeNDLG.Q.data.org,TXT,144
nk1u.107efnjj.biz,TXT,174
g4uy.d2mq.ijjzhn.biz,MX,171
np1hyBtFiB.9lodwbTOfy.UWpUXQD2B.data.org,MX,186
hCEXXwNLg5.ytBvzYvIoK.bC0XyKz9Fz.UDUa.exfil.io,AAAA,177
yXtBoNJPIr.c8bI2Uprg7.8sODvBch0E.vTb8Naxy.data.org,A,115
little-simpson.com,AAAA,76
z1t0hw.kqj3uer.online,CNAME,206
mccullough.net,TXT,213
ferguson.com,NS,71
CSq15k1B66.zuDuYW7GKa.Xhs7MRY4dV.qK.data.org,NS,179
I4SFlZ0oME.ZBnFIqFPrx.qR.tunnel.com,TXT,168
diaz.org,MX,175
hayden-gray.org,A,200
b0xp4X5IAF.RcDWJwlWZd.eNIWjpbpHl.l3W4fQ9.data.org,CNAME,155
lee.info,CNAME,35
ve2l4awa.5lwq.9c7akh1.xyz,A,38
collins.com,AAAA,48
zgVlJxQf26.3iDqnBg4Sn.qDK3C.tunnel.com,AAAA,204
cwZie0quXA.OapK7btb3L.xJGGz2mDXC.AIfHim.exfil.io,TXT,162
n4vaDjF6e7.E7ZcEQJYIl.o3In6RLXQJ.UVL.data.org,AAAA,78
gibson-rivers.com,A,147
stanley.com,TXT,161
FKeoxw8bjX.mHNMgNdxmd.lbYqNPK9Ex.FLZ62s5D.exfil.io,MX,247
dch5tIqTiC.PrxIZr6m97.J9ZimcF6jG.5l2Zs.data.org,TXT,196
oacs9.mni.66fuiwc.defx1h.online,CNAME,240
moore.org,A,244
tsyz.d0h.i851z8z.biz,A,135
u60li7JSgu.b94Vo71cL1.mJLA8tX.data.org,A,184
MhqwORLsf8.bsyA5J3idw.vHM8x4wOPZ.GnBswp.tunnel.com,MX,116
ZvtPnuenR2.2jTHHKH3GW.wVocs2NczE.tunnel.com,MX,56
iMXbmJoEBc.kPfk2IlRmy.CDnv.data.org,CNAME,126
LqvkdkRf0q.GUy3s1NFH0.rdnB.exfil.io,MX,201
34hUPvaZrD.Z9RfzY1atI.qn9qzi2dM7.jNjTeJ.tunnel.com,NS,221
0ytrqqy3.5wz7ud.pqfgudrd.online,CNAME,208
mt7i.wix7ve.biz,TXT,173
8vK6L2elyc.rRW1FnlOfz.02ZsqIGFmM.data.org,MX,152
JrRWoswaFY.5oXCtTGPw5.2QlAFjseEN.6ahDB.tunnel.com,AAAA,64
Ttg1O8mJu2.nTLjyyK4kf.K8uy.tunnel.com,TXT,164
l0ptwkq.ex5ubox.x7s.kx3lt.biz,TXT,205
aZXeZODfHK.yBbMhB0RxM.249BuGjM3.tunnel.com,A,129
hess.info,CNAME,199
84bk7r.2jlf.vqbm5.biz,CNAME,30
perez.com,A,49
erickson.org,TXT,36
lXXsjavCqN.aL1OtfXIZC.osGu.exfil.io,AAAA,34
owi27rry.v38d.wthqlv.7g397iw4.xyz,A,99
5INO59uHIF.w6AhejswR7.yRFPPrOatR.hFAFXJI7HF.tunnel.com,NS,163
ZrZc2wQuze.ghPofSvNRM.rpcAOPyn1s.TFW.exfil.io,NS,83
andrade.com,TXT,70
stewart.com,MX,250
53cwEwnVzH.73iGXnyEqT.bsAzyY.exfil.io,AAAA,185
qBMdVBjO6A.Muv7SR2drn.StC.tunnel.com,AAAA,69
re6oqmg.vi3jfq.mh9zjq.online,NS,188
37Fqf8Xp6r.C8pEvtuK2c.dR.exfil.io,MX,87
tDQLBuREnp.fmOsNOOcdU.TsGS2.data.org,A,68
PInUt4ynkG.nwv6FynO0d.S6nDo4TF1R.MWxkR4I3.exfil.io,AAAA,127
3Cudp2YKEi.Ajl2jpY1Ha.VbASlOkyMo.s.exfil.io,A,164
nxLf6sOopK.bBav3eULXF.4KUG2fDWG.data.org,TXT,143
guerra.com,CNAME,178
maeht1.8l7.eces.7fxd.info,NS,30
mZvfR2trC2.vjhVEUXIBc.fauwyHOqqn.znyIhcjeLp.exfil.io,CNAME,145
tbJaZ7l0bx.P0IXxKs6cI.01mdt.tunnel.com,NS,236
09ak34il.qeo.s06f1.owz.biz,CNAME,52
shujb.x3l.pj47x.zbch.xyz,CNAME,233
lowe.net,TXT,209
6SjJN9jvBq.gs5KIyC1lc.7ZarId.data.org,TXT,71
ZxopOOtLNz.wBEUWIXJLS.KvKWXFDrnA.GVjHZzdsR.tunnel.com,MX,208
isrguk.h1mzcka.5yisuj.ly9jkz.info,MX,53
mjq15.sx1u.info,AAAA,142
i1M5uothTb.bT77uV2yvl.01pmhxPJ2j.JgQ.tunnel.com,MX,134
zc0p.jz1zah8.408kor.khtsh3ep.xyz,A,38
S7sDs9Ocrf.ePReR2GFyX.umZ.tunnel.com,A,130
yo1wet.rdoz3ygn.xyz,MX,68
FRB6qUGCc3.c4e9QhCu5y.h.exfil.io,CNAME,183
CejgAIbA3T.5vlmJCg9vH.Frssu4ycXv.kLAK.exfil.io,NS,136
e4nlmnj.luyvx.info,MX,98
qkhu.qau.gur73774.xyz,A,91
ke80fq.4zy2m64n.biz,AAAA,231
s2d5pbI35W.1Gv03F7YXk.nf656WiFO.data.org,TXT,192
mdt67j.bnbhw4qv.biz,A,105
NdWZPeUIqT.lbkPI60QP3.adFsaKU.tunnel.com,AAAA,209
VssvKbnjJ5.c0xG7BFrNV.0gWnPcrVsw.HIZpX.exfil.io,A,184
nelson.info,NS,120
wtwx.3d1w.7e0hbaf.bxa5sz.online,CNAME,205
IhOHtyvO93.pLlEh5UcMh.481.exfil.io,AAAA,169
JIGkuu4G96.P4niqSkRMa.hYMRo9LZUH.S4l.data.org,A,91
TWbVYxE2V6.L1PNaVdJfU.o6LzWFww0Z.W85OlVzD.data.org,TXT,74
3jPNVHG2bJ.UcmFhUEPX1.CeZXTDf1m.tunnel.com,TXT,182
vzJ9xpB1F6.YjCotC1VwX.qzVHxJbcZJ.UtdCQ8Qi.tunnel.com,NS,233
ppn4d.1eci.chn.grp0d.xyz,NS,195
ramirez.net,NS,233
EzHbDBpeFo.AcAqdyFoxd.ACgcsEw2ym.rUIWp.tunnel.com,A,180
L8WNxC0e6q.GN3nUYB5dp.MEhjkG5.exfil.io,MX,90
freeman-stanton.com,NS,184
tIDUDs4wwI.GfGyoJIcoF.data.org,NS,118
p3s.amie.o2gm5ujj.t5qr.info,NS,184
LlZxk4PNHH.sDoWZ9nvBu.778qO.tunnel.com,AAAA,176
IRQP8Kgyuw.pfJrsyCL6w.LWcT9j7zgg.i9l1nL.tunnel.com,TXT,40
0u4.orebjm7m.xyz,AAAA,91
jones.info,MX,205
h9I7wYc0UT.qlbW3P0G7A.f8Ds7imVyZ.6ENYExDT.exfil.io,A,220
Uinz1Swpvy.naExSGPEZE.ELFrJJAyT4.tunnel.com,AAAA,230
t7dLY1Cdyc.6AQ4q7mrFO.a.data.org,A,40
powell.com,NS,164
PLj2mXBBCN.H9LhynXpl4.qmtNuG3ojo.MyFa95.data.org,AAAA,45
TpwsHul21a.ieEn8jARvW.JupSKSY3gV.cdCxqa9.exfil.io,CNAME,133
mercer.net,AAAA,119
williams.com,CNAME,188
0lihk2se.761.cojzc8.n3a.xyz,AAAA,169
zpza3m.hdl.biz,TXT,108
7vevdh.s0s5y.ackxz.handsqvf.online,A,193
i3A4qYVIbd.X0kRDqENRk.hDd1fKdkX4.onqz.tunnel.com,TXT,84
wq4p9wg9.mh1jyice.mre3iur.rz42h7v.biz,CNAME,30
E7F9TKhPCL.KQdSiu4OAZ.bIHrk.tunnel.com,AAAA,90
iRBFkrbaB7.84vGYiyV90.exfil.io,MX,141
oC6CMdCtWs.WXdJADtZbw.zJ2.tunnel.com,TXT,116
shaffer-gates.com,NS,230
b42ny25Ve8.Z3vBtqKjTV.hPTJV8Q0UG.d3A5TNiX.exfil.io,NS,148
qDe9kQSeZg.v9SWmMtgLb.m.exfil.io,MX,77
rjXIs2KuOt.3YWrZSG7Of.KI.exfil.io,CNAME,110
oZWlZvxGtu.VYUZ5pwJzh.iCWpimJ9a.tunnel.com,TXT,55
93t.6fkp6.5kvl.online,AAAA,31
vXJld1MOJk.bo7SYEMTmY.KlPqZUobDt.kIH.data.org,AAAA,150
rodriguez.net,A,107
HJJYiWXf10.Sz7cPPMuka.S97AG.exfil.io,MX,144
af7.76lio81.vx2.online,AAAA,134
j2n2v73s.2i9.uxear.rb3.xyz,MX,31
2da5slv7.eh42.f2k2.1ni2.xyz,A,115
qbLAjJBwHr.UeXDGyuT6a.AFHTiYg.tunnel.com,A,250
1BeicJQI7r.7aZbZ9bKQM.z70.tunnel.com,TXT,34
YXivOUWJSl.TqfyLrevGr.R.tunnel.com,NS,95
jones.com,A,224
WqqKLIgJAJ.OvP6bvCX6m.QFDbUvITWd.Jjd8Dq.tunnel.com,TXT,182
zHc3JpmXMQ.J3LQHjg84J.Fz2lFImDrZ.GR.tunnel.com,AAAA,99
1hduam.ngwwv5v.pjb.byado.info,TXT,190
KkXXILPK0e.sVfJj5U75Q.oN2Op982oC.Vh.exfil.io,TXT,206
lnXHZPCT96.w0O2tZsdXC.tvSnP36RJu.2.exfil.io,A,54
roy-lester.info,MX,42
daniels-griffin.com,NS,241
67sf.zbb7e8.yairswn.nse8tyi.online,NS,214
mclbfi.4tq1r2.bm85m.info,TXT,48
k3skHHQi7s.Vtlzz3Y6YL.Ni.tunnel.com,A,133
4nezk4b8p4.T5E5TvmanD.Se.data.org,A,240
mHXk8Gjptu.JeWs73ptg4.xouXZNxcr8.263Di.tunnel.com,A,219
74a8UDkc67.WcETVHfIKn.sfXwiXDMHW.TkI7rkP.data.org,MX,250
sn0.p4cv.xyz,TXT,48
a258o.0j94.q5i1zoh.biz,MX,56
nmyuh8vw.r7cbvld.uze4e.4f2ypm9.biz,NS,67
hicks-hughes.com,A,240
hicks-wall.biz,MX,82
0FoU6WncNq.Y7P3IHV4J7.RDoHppyg5.data.org,TXT,164
jackson.com,AAAA,182
xuIPftJ63U.mx9CxgQ7fz.U0o424wxaC.iPrqxHkk.tunnel.com,A,203
sullivan.com,NS,71
STgSPyDhwI.GCr0DD45QJ.SYI8Oa2mkk.EQh.tunnel.com,CNAME,138
bORk2XSqyH.EHkaSftlf0.tunnel.com,A,101
YVYTt3Fhk7.hNbH4XvBZG.GqD.exfil.io,MX,58
8I7voQ1pJ6.eGvKcindki.s8wrmZ8twp.2.exfil.io,TXT,67
Khcy03LgwZ.ayflSejGmk.6nuSXk74OV.ji.exfil.io,MX,240
xBrGdhTD0f.TxGAUZxRZm.uvQPoroHaF.4NZ6.data.org,AAAA,199
YUr52FZGib.bqohAkQ8aW.EESgzknFlE.nfn0WWFg5z.exfil.io,CNAME,69
foster.com,CNAME,129
6mk8.l6y919.xyz,TXT,45
FInDMwmQdB.A0W0FSjNI8.cU.exfil.io,A,86
bwLHZs68x1.UuuKmXO6Q3.3js7yuegP.exfil.io,MX,150
u6MDPYV5IV.2zIXuktrIO.6zjegdu.exfil.io,A,205
SFbzw557bH.DtZsrs9QKC.jhueH.data.org,MX,92
wvwxc.x5r.xyz,CNAME,71
cbWgihOJB8.ni0mf1k4Vs.gVbJfv6lck.4EoYKw1H.tunnel.com,NS,246
x4rVGurWWe.sBiVlQIT8v.Pk.data.org,TXT,34
6ADwDeEIGz.AHEOwSjlv8.TGZeEe.tunnel.com,A,70
lee.com,AAAA,250
FgpYJf1jhw.XzWSVmFgrY.LO3ht.tunnel.com,CNAME,139
HaXFYC6jde.0UHFqAWBqX.2Fl1JxW.exfil.io,MX,33
bfz.c34xs.cmym2m.mxdqat.info,CNAME,66
UHrz5JtyaX.qgFpuhv2GJ.Xq0CEG6yn8.ARf8KV9x.data.org,TXT,231
a52qV9oJbp.j3tNH0DMgT.GLJ.exfil.io,A,105
xqxoqvROKJ.YCh1YFICcJ.j.exfil.io,NS,41
zxxx.5vu49nt1.biz,A,233
8zIEs8EZhL.jexkOAxm33.Y6LPbfaNr4.5l.tunnel.com,A,237
IOXlscPgKE.Yp417tgsfR.RyRy3GeMRJ.Z8JX.exfil.io,MX,148
green.com,AAAA,101
qv6igl0.civ3jnd.xyv4.zgiz.biz,A,41
gillespie.com,A,39
richardson.com,MX,193
luna.com,A,207
qHXJm7VzrI.dau5D8GUFq.FV.tunnel.com,TXT,137
qPwEJQIGt7.n2WqbPkxhw.ke1vWPGSHI.ZZ.exfil.io,A,142
franco.com,NS,200
8ZPLHdgXoi.pDyvDrA5zJ.vRCj4uW0Au.piPf.tunnel.com,AAAA,123
a1r.vgj.biz,AAAA,95
6Ps4zx7EsJ.wcPRroq823.j7aqDq3JKI.c5cIKv9CH4.data.org,AAAA,107
gregory-velasquez.com,NS,165
vdZKZv67aY.tiKqbjobEP.hNeGXE9epv.D.exfil.io,A,250
may-sharp.com,AAAA,79
fLQO5UNozi.rmqOgKAYjF.4xU6h.tunnel.com,NS,226
KHbH0bZ7XF.PWuEMVC3dm.fVqhHUmcVd.luqS.exfil.io,AAAA,243
QJhpGIRNQH.T5U9yUuvKH.y8rtx4YzUR.5.tunnel.com,NS,74
fqsIXGTiIA.YqyrLjUsfn.sGiZO2ZPtI.U2o7j.tunnel.com,TXT,42
20IoDRXktX.BWK0AjHVcS.5HLYERiV.data.org,CNAME,77
joT04TwlZS.LlYWZgrxhZ.6V602GVgK1.3BAOs.tunnel.com,TXT,86
GpO5a33weS.ETAo5aNS28.BPLLsDC4u.data.org,AAAA,198
oLa8bDXMmJ.7oDG4wQ41G.dP2kzw1yWa.5VSk5DzKiv.tunnel.com,AAAA,202
po0zw.csfr5e0.i0lx.j4hs48i.xyz,AAAA,128
O9xRPn1XXY.u4U3gcABTX.vRFnUATQjV.C.data.org,AAAA,85
burgess.info,A,90
zLMp3nxdgj.oXlfNx0OOo.VZdsktDe7V.II.exfil.io,A,104
bUKyO4s3zz.tzGKrOx7lF.DGKjIm7adR.SAd1GKjfjd.data.org,CNAME,159
sg8t92.rul.biz,A,177
noav6hjq.tyu6ktc.f8izvi07.xyz,MX,151
richard.com,TXT,123
WvRaV69ENC.5F7OrRuMWJ.eSLY3dsgLR.tACjcG1d.data.org,TXT,188
nguyen.com,NS,198
4iLIkZHHit.0lmy2rcvHQ.UJV2f.data.org,MX,66
Ctk07r1Vhm.HpnPpGBUZL.Hr26P.exfil.io,A,144
I13bILAq1h.9Y7ikQmBkK.PwFqF6JbS1.xHYKZ2.exfil.io,NS,101
pNQ9ourWjX.rch59bdO3M.lZhs39KEpv.Rhoe.exfil.io,TXT,79
UsctoaaA0Z.8ecZtfxOW6.N4xeQCK0ph.1misI1CI.data.org,NS,43
j1689qk.nmh.online,CNAME,212
l1dZj9e78o.Hl3gTHuS7W.kZlYnHdWcr.3QqswGJ.exfil.io,NS,183
t9IxfcSaN8.Vv7RZgHLgk.Gp.tunnel.com,A,197
Uilsjz3XCI.QXdCdLay0A.qgiGnUPn23.Ffe5q.tunnel.com,AAAA,246
aJj04x8f49.dD2J20aRmR.pH0gxZxVGF.data.org,CNAME,147
jackson.com,CNAME,204
kwjbv0.0rb0vv.online,A,105
5YWdOhdOX3.f1jMwF2u2W.DiE6.data.org,NS,195
OsxKpYo8kn.LMx30HPHa4.hgdaKaP.tunnel.com,NS,103
XE4VD5711H.GuKabwgi2d.h6yxGIi6FL.RWT8.tunnel.com,MX,167
fbzXSM9jZa.qJTHqShV7f.25rL.data.org,A,134
SAVN6alEmP.94MD3N9otb.KtFxVJDhTx.b.data.org,NS,125
YAReM0CG6C.H3MBv4aZGR.92IB5qVGMn.QnJo7P.tunnel.com,MX,173
tHsTV1eNOv.2Fqm30OHcb.ML.data.org,CNAME,165
OPWdnE0hYz.FzXTXLG8nn.tunnel.com,CNAME,94
49S7RwBy9Y.iokjj8xDzU.hsgB.data.org,NS,90
